Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Botswana,BWA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,930.6063236,966.705846,1004.2501,1159.443677,1333.781809,1295.956753,1348.319607,1333.398627,1329.749979,1404.799586,1725.926839,1882.486201,1981.778693,2371.033089,2567.120821,2829.335852,2939.09135,2914.779067,3104.145307,2650.005249,2885.269875,3165.864431,3444.417199,3468.183879,3639.104043,3628.509906,3663.25764,3185.811693,2908.127428,2897.821689,3361.606247,3553.894759,3719.71031,3507.270178,3665.461987,3787.411966,4606.287406,4389.789424,4778.179006,5345.218729,5138.032004,5826.668569,5562.330397,5432.812855,5325.244956,..,..
Botswana,BWA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.879140035,3.883730911,15.45367806,15.03636061,-2.835925384,4.040478555,-1.106635228,-0.273635216,5.643888531,22.85929296,9.071031251,5.274540191,19.64166825,8.270138976,10.21436271,3.879196507,-0.827204067,6.496761371,-14.63011596,8.877892809,9.72507144,8.798632232,0.69000582,4.928232486,-0.291119375,0.957630959,-13.03337069,-8.716279919,-0.354377149,16.00459267,5.720137874,4.665741729,-5.711200985,4.510397006,3.327001618,21.62097619,-4.700053704,8.8475675,11.86727668,-3.87611314,13.40273016,-4.536694836,-2.328476237,-1.979966963,..,..
Brazil,BRA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,3154.029054,3442.544303,3786.278333,4145.066563,4251.936942,4256.896112,4746.302034,4914.00831,4885.35269,5113.163757,5256.762433,4918.351435,4807.246106,4664.592476,4968.280926,5045.967311,5364.956719,5363.838882,5325.941752,5718.005875,4807.577009,5040.892957,4983.311814,5054.873305,5387.916939,5614.301722,5589.213838,5583.460097,5356.336869,5093.497787,5284.970011,5244.051099,5360.995953,5315.843749,5601.407131,5698.322137,5939.085658,6243.174643,6386.401765,6435.530186,6664.493934,6820.14688,6723.705439,6950.800807,6860.28804,6483.94052,6201.976813,6331.963777,6356.016693,6424.835456,..,..
Brazil,BRA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,9.147513994,9.984883256,9.476013079,2.578254844,0.116633177,11.49677862,3.533409267,-0.583141462,4.663144754,2.808411435,-6.437631568,-2.25899532,-2.967470931,6.510503364,1.563647191,6.321670125,-0.020835896,-0.706529994,7.361404649,-15.9221394,4.853088105,-1.14228062,1.436022756,6.588565403,4.201712569,-0.446856706,-0.102943671,-4.067786356,-4.907067791,3.75915004,-0.7742506,2.230047935,-0.842235354,5.371929553,1.730190363,4.225165144,5.120131332,2.294139273,0.769266062,3.557807066,2.335555371,-1.414066925,3.377532968,-1.302191916,-5.485885117,-4.348647342,2.095895688,0.37986503,1.082734137,..,..
British Virgin Islands,VGB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18629.47549,20199.07222,20600.51286,19149.48389,17409.67573,16395.60155,22053.07304,17948.70221,15948.24969,16370.94376,16706.0622,16753.20678,18809.41322,18952.3797,20321.1008,22463.09676,24529.25168,26520.26223,31383.01655,25283.90843,26034.25361,28678.05282,29995.32488,29722.16968,29423.81273,26064.98436,24667.73926,24984.79187,23548.24931,24726.2186,..,..
Brunei Darussalam,BRN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.425340383,1.98742118,-7.043654575,-9.085404971,-5.824773481,34.50603182,-18.61133289,-11.14538807,2.650410385,2.047031906,0.282200442,12.2735096,0.760079424,7.221895723,10.54074767,9.197996791,8.116882537,18.33599639,-19.43442279,2.967678756,10.15507972,4.593310688,-0.910659275,-1.003819521,-11.41534038,-5.360621268,1.285292516,-5.749667903,5.002364616,..,..
Bulgaria,BGR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2382.904254,2648.256404,2770.256361,2875.057957,3014.451071,3008.87019,3017.414784,3214.313239,3355.220502,3199.498349,3160.454064,2631.126083,2623.357757,2487.548311,2629.555848,3652.816787,3597.078562,2803.301828,2906.175449,2696.863276,2813.442811,3082.367513,3406.647988,3596.20289,3897.196087,4101.507524,4356.987763,4521.743945,5066.188102,5062.707053,5166.459895,5398.770694,5546.642375,5502.506981,5662.371245,5819.933979,6167.16015,6467.190707,6639.224803,7127.158527,..,..
Bulgaria,BGR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.13566146,4.60680306,3.783100999,4.84835837,-0.185137528,0.283980126,6.525402338,4.383744001,-4.641189847,-1.220325205,-16.74847887,-0.295247218,-5.17693196,5.708734862,38.91383176,-1.525897077,-22.06726155,3.669730456,-7.202324031,4.322782543,9.558562965,10.5205,5.564264448,8.369750155,5.242523897,6.228935046,3.781424021,12.04057912,-0.068711415,2.049355034,4.496518005,2.738987985,-0.795713713,2.905298704,2.782628122,5.966153079,4.864971074,2.660105504,7.349257463,..,..
Burkina Faso,BFA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,332.6562279,337.673189,356.3125634,346.6191398,333.6629342,329.0453984,351.9226119,340.5283385,351.4452066,343.3055525,335.1170226,350.0702205,342.0895357,342.5072876,309.249714,325.4377684,350.5380853,357.712667,378.7232201,380.1051835,383.5148474,397.0623773,401.8873937,419.8298585,426.7762614,444.412347,455.7107959,459.1262065,467.4762425,463.9090536,486.8833643,501.1420631,546.555585,548.2259351,549.3730155,563.0562226,593.1412503,613.5231517,642.6125276,685.4139531,..,..
Burkina Faso,BFA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.508151842,5.519945044,-2.720483252,-3.737879468,-1.38389234,6.952600967,-3.237721318,3.205861852,-2.316052099,-2.385201716,4.462082478,-2.27973828,0.122117699,-9.710033841,5.234622251,7.712785468,2.046733855,5.873583773,0.364900613,0.897031683,3.532465572,1.21517842,4.464550292,1.654575733,4.132396091,2.542334613,0.749468874,1.818679894,-0.763073817,4.952330732,2.928565621,9.062005614,0.305613952,0.209234979,2.490695142,5.343165834,3.43626437,4.741365634,6.660533937,..,..
Burundi,BDI,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,149.8158943,144.6289974,172.5732656,171.5531289,154.6751283,144.1668349,98.43464208,123.5999003,139.6040091,157.0824877,136.3356931,138.9528191,144.5671071,169.2443597,163.7436291,188.1225896,197.2380064,199.2229157,219.1941522,195.2962035,190.098354,200.843129,199.5582104,..,..
Burundi,BDI,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-3.462180625,19.32134542,-0.591132545,-9.838351941,-6.793783548,-31.72171521,25.56544899,12.94831855,12.52004062,-13.2075796,1.919619081,4.04042751,17.06975617,-3.250170712,14.88849408,4.845466343,1.006352348,10.02456792,-10.90263972,-2.661520995,5.652218809,-0.639762275,..,..
Cabo Verde,CPV,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2438.42596,2498.947086,2524.192057,2421.485021,2481.373391,2477.389366,2509.650044,2475.53873,2518.166186,2613.573891,2672.740382,2799.800314,2927.704377,..,..
Cabo Verde,CPV,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.481975156,1.01022432,-4.068907353,2.473208366,-0.160557244,1.302204568,-1.359205982,1.721946605,3.788777183,2.263815486,4.753919719,4.56832805,..,..
Cambodia,KHM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,332.0628927,337.8526995,355.4636032,352.681289,383.158135,396.6281087,417.3423462,432.5722425,464.6057434,503.1246469,564.5419491,619.2875193,677.5303508,761.9456658,753.0993964,765.6334045,822.8907992,875.4573897,935.546886,943.075381,984.649489,1043.177173,1101.410114,1198.15623,1296.436465,..,..
Cambodia,KHM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.743587399,5.212598186,-0.782728295,8.641469498,3.515512909,5.222584356,3.649257365,7.405352832,8.290664517,12.20717423,9.697343184,9.40481273,12.45926694,-1.161010519,1.664323218,7.478434753,6.388039658,6.863783086,0.804715954,4.408354708,5.94401202,5.582267577,8.78384121,8.202622735,..,..
Cameroon,CMR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,681.0510828,664.3624129,608.8607162,657.3901374,711.5376125,642.3435841,638.1335178,914.3218651,897.0067831,739.2122779,950.0686866,1200.714537,1162.907369,1184.435873,1231.901683,1487.154797,1308.297216,1120.646554,888.9109147,816.475404,808.8461679,672.5310826,779.848461,751.7639313,736.1854033,725.277817,777.4679211,815.0513057,841.0648021,829.4562423,842.969726,851.6566273,899.4631488,954.0208986,940.4787312,954.5607833,947.8732656,926.2384213,981.6521144,964.9319906,955.5390271,975.2801921,1033.72054,1082.000759,1113.92302,1145.191339,1148.413918,1172.601864,1198.623602,..,..
Cameroon,CMR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,-2.450428509,-8.354129553,7.970529209,8.236733716,-9.724577759,-0.655422803,43.28065203,-1.89376222,-17.59122765,28.52447329,26.3818663,-3.148722471,1.851265607,4.007461357,20.72025044,-12.02683011,-14.34312168,-20.67874466,-8.148793042,-0.934411015,-16.85302975,15.95723695,-3.601280388,-2.072263294,-1.481635768,7.195877613,4.83407528,3.191639128,-1.380221796,1.629197897,1.03051166,5.613356362,6.065590333,-1.419483302,1.497328075,-0.700585838,-2.282461708,5.982659734,-1.703263664,-0.973432705,2.065971613,5.992159831,4.670529135,2.950299317,2.807044875,0.281400961,2.106204499,2.219145207,..,..
Canada,CAN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,16984.35015,17295.45036,18218.07848,19298.03154,19564.77497,19816.03487,20650.59628,20775.83377,21128.84015,20885.82002,20883.4174,21620.9349,20901.88588,21259.14416,22176.19241,23056.55752,23481.42111,23915.42559,24756.52615,24956.75957,24449.46945,23906.32127,23499.13488,23849.76052,24589.55292,25249.68336,25345.61395,26296.7404,26673.31777,27896.93577,29470.20734,29517.84767,30130.44429,31280.39557,32445.54741,33644.44268,34522.75859,35233.94895,35337.83953,32721.34909,34155.35218,35340.98013,35448.95733,36028.29433,36497.1181,35365.33566,35190.46777,36546.10903,36693.38212,37047.18408,..,..
Canada,CAN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,1.831687409,5.334513424,5.927919704,1.382231251,1.28424632,4.211545954,0.606459435,1.699120136,-1.150182031,-0.011503634,3.531593946,-3.325707335,1.709215498,4.313664967,3.969865939,1.842701778,1.848288785,3.51697929,0.808810633,-2.03267624,-2.221513142,-1.703258249,1.492078916,3.101886088,2.684597156,0.379927913,3.752627382,1.432030572,4.587423346,5.639585591,0.16165591,2.075343087,3.816575938,3.724862867,3.69509953,2.61058244,2.060062368,0.294859307,-7.404217335,4.382469338,3.471280114,0.305529724,1.63428502,1.301265531,-3.101018673,-0.494461262,3.852296784,0.402978842,0.964211919,..,..
Cayman Islands,CYM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,567.9973783,569.2359204,544.1543599,535.7944052,306.0381376,293.7500321,310.3056684,351.7119496,333.7745163,361.9540564,381.7764857,..,..
Central African Republic,CAF,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.218054185,-4.406180203,-1.536320454,-42.88142344,-4.015220324,5.635960711,13.34370763,-5.100035229,8.442687716,5.476504261,..,..
Chad,TCD,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,428.1864478,412.7422253,575.7371408,619.752534,574.920375,632.0152588,641.7984622,661.0071549,594.3340214,533.3640914,438.1360393,464.3048387,471.8619751,..,..
Chad,TCD,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-11.44966371,-5.29115044,16.20553571,-3.104029711,-7.936193244,8.091033613,1.775779752,-22.79776617,-4.768820611,-4.000924775,1.496015761,1.434720723,3.391686547,-1.27101308,-5.400116628,13.53796072,-1.055593962,-10.37395451,..,..,..,..,-3.606891949,39.49072945,7.64505015,-7.233880705,9.930920227,1.547937849,2.992947762,-10.08659786,-10.25852935,-17.85423008,5.972756638,1.627623867,..,..
Channel Islands,CHI,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,3362.552387,3717.265829,3767.863984,3435.236926,2951.471924,2288.027405,2423.077394,2689.781144,2839.790397,3052.42153,3180.537229,3331.936711,2806.072095,2603.891837,2468.329201,2334.457686,2513.876536,2755.199312,2991.918409,3194.284135,3288.972584,3655.751036,4072.205353,4290.646013,4561.351923,5119.200353,5352.422055,5728.998648,5973.730346,5874.957001,5980.221521,6132.773155,6234.47267,6384.156201,6769.811651,7279.983821,7308.59753,7883.736197,7975.349525,8558.261869,9047.722014,9608.162669,10208.61543,10533.69167,10951.29117,11210.23218,11100.07833,10959.65088,10832.25659,10995.40919,..,..
Chile,CHL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,10.54893431,1.36116589,-8.828000658,-14.08243485,-22.47842893,5.902463781,11.00681926,5.577005914,7.487564349,4.197182389,4.760185801,-15.78255117,-7.205098465,-5.206154667,-5.423568103,7.68567583,9.599627239,8.59172314,6.763744813,2.964308888,11.15176374,11.39175816,5.364185774,6.309210999,12.22989235,4.555822895,7.035629658,4.271805823,-1.653461738,1.791749628,2.550936177,1.658295725,2.400901234,6.040821012,7.535987658,0.39304633,7.869343798,1.162054712,7.308925367,5.719153641,6.194273577,6.24940254,3.184332292,3.964417368,2.364479235,-0.982618747,-1.265103244,-1.162393701,1.506173717,..,..
China,CHN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1018.404861,1134.564402,1228.700806,1317.159835,1418.314893,1536.85061,1699.513048,1892.76868,2106.076425,2322.612449,2606.664526,2965.710055,3401.706007,3603.134942,4048.220474,4378.262669,4564.059727,4998.611364,5261.236457,5681.388499,6055.882156,6479.112845,6900.482835,7154.865574,7400.596122,..,..
China,CHN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.40602783,8.297140624,7.199395322,7.67978609,8.357503561,10.58414114,11.37123558,11.26961509,10.28148938,12.22985254,13.77413643,14.70123325,5.921409263,12.35273002,8.152772258,4.2436252,9.521164556,5.253961023,7.9858042,6.591586843,6.988753716,6.503513672,3.686448404,3.434453735,..,..
Colombia,COL,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,1862.721464,1935.900809,2056.358381,2196.157228,2190.64514,2195.333852,2358.451278,2514.257588,2672.931849,2676.156604,2754.76691,2690.301155,2658.336453,2578.644668,2587.067219,2554.685078,2763.324591,2670.87093,2773.034021,2717.375604,2701.104287,2797.447097,2872.91371,3016.007001,3329.6105,3413.042292,3357.314428,3432.272758,3351.805589,3074.876067,3017.024255,3038.61865,3055.33694,3079.623494,3209.888034,3342.414884,3521.448468,3789.33511,3908.604858,4024.913043,4166.575405,4353.096811,4570.502592,4815.041085,5031.594259,5177.518289,5233.73824,5214.505968,5238.372611,5359.28963,..,..
Colombia,COL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,3.928625194,6.222300853,6.798369785,-0.250987858,0.214033357,7.430187714,6.606297606,6.310978696,0.120644875,2.937432964,-2.340152812,-1.188145883,-2.997806551,0.326627029,-1.251693039,8.166936692,-3.345740198,3.825085299,-2.007130681,-0.598787952,3.566793429,2.697695818,4.980772303,10.39796986,2.505752329,-1.632791482,2.232687193,-2.344428142,-8.262099771,-1.881435568,0.715751435,0.550193755,0.79488957,4.229885229,4.128706316,5.356414155,7.607285591,3.147511229,2.975695653,3.519637837,4.476611806,4.994278562,5.350363297,4.497431487,2.900154937,1.085847463,-0.367467199,0.457697111,2.308293581,..,..
Comoros,COM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1121.403606,1127.970964,1158.50248,1179.783016,1192.818626,1179.094652,1168.106996,1163.837559,1157.865376,1102.565287,1117.075658,1028.354331,1090.866674,1087.13614,993.1954149,984.9425969,944.2064652,955.3723381,940.1222699,941.2582878,1022.194567,1023.138453,1017.619056,1010.810812,1009.868603,1018.993779,1023.345777,1008.967371,1002.711703,1033.333498,999.2357816,1013.926225,1028.163271,1054.868523,1064.916336,1106.874612,1125.200128,1161.682454,1186.925874,..,..,..
Comoros,COM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.585637359,2.706764305,1.836900399,1.104915909,-1.150549938,-0.93187226,-0.365500569,-0.513145759,-4.776037894,1.316055508,-7.942284516,6.078872005,-0.341978934,-8.641118775,-0.83093598,-4.13588891,1.182566872,-1.596243436,0.12083725,8.598732183,0.092339187,-0.539457518,-0.669036619,-0.093213138,0.903600275,0.427087768,-1.405038886,-0.620006887,3.053898184,-3.299778466,1.470167878,1.404150107,2.597374594,0.952518093,3.940053675,1.655609028,3.242296712,2.173005165,..,..,..
